id,title,level,needLv,needSpirit,needSkillId,needSkillLv,needItemId,needItemNum,addAttr,addAttrVal,desc,endRow
201026,27级魔剑被动技能10,27,27,2700,,,,,10,137,提升魔剑137削攻,
201027,28级魔剑被动技能10,28,28,2800,,,,,10,142,提升魔剑142削攻,
201028,29级魔剑被动技能10,29,29,2900,,,,,10,147,提升魔剑147削攻,
201029,30级魔剑被动技能10,30,30,3000,,,,,10,153,提升魔剑153削攻,
201030,31级魔剑被动技能10,31,31,3100,,,,,10,158,提升魔剑158削攻,
201031,32级魔剑被动技能10,32,32,3200,,,,,10,163,提升魔剑163削攻,
201032,33级魔剑被动技能10,33,33,3300,,,,,10,168,提升魔剑168削攻,
201033,34级魔剑被动技能10,34,34,3400,,,,,10,173,提升魔剑173削攻,
201034,35级魔剑被动技能10,35,35,3500,,,,,10,178,提升魔剑178削攻,
201035,36级魔剑被动技能10,36,36,3600,,,,,10,183,提升魔剑183削攻,
201036,37级魔剑被动技能10,37,37,3700,,,,,10,188,提升魔剑188削攻,
201037,38级魔剑被动技能10,38,38,3800,,,,,10,193,提升魔剑193削攻,
201038,39级魔剑被动技能10,39,39,3900,,,,,10,198,提升魔剑198削攻,
201039,40级魔剑被动技能10,40,40,4000,,,,,10,204,提升魔剑204削攻,
201040,41级魔剑被动技能10,41,41,4100,,,,,10,209,提升魔剑209削攻,
201041,42级魔剑被动技能10,42,42,4200,,,,,10,214,提升魔剑214削攻,
201042,43级魔剑被动技能10,43,43,4300,,,,,10,219,提升魔剑219削攻,
201043,44级魔剑被动技能10,44,44,4400,,,,,10,224,提升魔剑224削攻,
201044,45级魔剑被动技能10,45,45,4500,,,,,10,229,提升魔剑229削攻,
201045,46级魔剑被动技能10,46,46,4600,,,,,10,234,提升魔剑234削攻,
201046,47级魔剑被动技能10,47,47,4700,,,,,10,239,提升魔剑239削攻,
201047,48级魔剑被动技能10,48,48,4800,,,,,10,244,提升魔剑244削攻,
201048,49级魔剑被动技能10,49,49,4900,,,,,10,249,提升魔剑249削攻,
201049,50级魔剑被动技能10,50,50,5000,,,,,10,255,提升魔剑255削攻,
201050,51级魔剑被动技能10,51,51,5100,,,,,10,260,提升魔剑260削攻,
201051,52级魔剑被动技能10,52,52,5200,,,,,10,265,提升魔剑265削攻,
201052,53级魔剑被动技能10,53,53,5300,,,,,10,270,提升魔剑270削攻,
201053,54级魔剑被动技能10,54,54,5400,,,,,10,275,提升魔剑275削攻,
201054,55级魔剑被动技能10,55,55,5500,,,,,10,280,提升魔剑280削攻,
201055,56级魔剑被动技能10,56,56,5600,,,,,10,285,提升魔剑285削攻,
201056,57级魔剑被动技能10,57,57,5700,,,,,10,290,提升魔剑290削攻,
201057,58级魔剑被动技能10,58,58,5800,,,,,10,295,提升魔剑295削攻,
201058,59级魔剑被动技能10,59,59,5900,,,,,10,300,提升魔剑300削攻,
201059,60级魔剑被动技能10,60,60,6000,,,,,10,306,提升魔剑306削攻,
201060,61级魔剑被动技能10,61,61,6100,,,,,10,311,提升魔剑311削攻,
201061,62级魔剑被动技能10,62,62,6200,,,,,10,316,提升魔剑316削攻,
201062,63级魔剑被动技能10,63,63,6300,,,,,10,321,提升魔剑321削攻,
201063,64级魔剑被动技能10,64,64,6400,,,,,10,326,提升魔剑326削攻,
201064,65级魔剑被动技能10,65,65,6500,,,,,10,331,提升魔剑331削攻,
201065,66级魔剑被动技能10,66,66,6600,,,,,10,336,提升魔剑336削攻,
201066,67级魔剑被动技能10,67,67,6700,,,,,10,341,提升魔剑341削攻,
201067,68级魔剑被动技能10,68,68,6800,,,,,10,346,提升魔剑346削攻,
201068,69级魔剑被动技能10,69,69,6900,,,,,10,351,提升魔剑351削攻,
201069,70级魔剑被动技能10,70,70,7000,,,,,10,357,提升魔剑357削攻,
201070,71级魔剑被动技能10,71,71,7100,,,,,10,362,提升魔剑362削攻,
201071,72级魔剑被动技能10,72,72,7200,,,,,10,367,提升魔剑367削攻,
201072,73级魔剑被动技能10,73,73,7300,,,,,10,372,提升魔剑372削攻,
201073,74级魔剑被动技能10,74,74,7400,,,,,10,377,提升魔剑377削攻,
201074,75级魔剑被动技能10,75,75,7500,,,,,10,382,提升魔剑382削攻,
201075,76级魔剑被动技能10,76,76,7600,,,,,10,387,提升魔剑387削攻,
201076,77级魔剑被动技能10,77,77,7700,,,,,10,392,提升魔剑392削攻,
201077,78级魔剑被动技能10,78,78,7800,,,,,10,397,提升魔剑397削攻,
201078,79级魔剑被动技能10,79,79,7900,,,,,10,402,提升魔剑402削攻,
201079,80级魔剑被动技能10,80,80,8000,,,,,10,408,提升魔剑408削攻,
201080,81级魔剑被动技能10,81,81,8100,,,,,10,413,提升魔剑413削攻,
201081,82级魔剑被动技能10,82,82,8200,,,,,10,418,提升魔剑418削攻,
201082,83级魔剑被动技能10,83,83,8300,,,,,10,423,提升魔剑423削攻,
201083,84级魔剑被动技能10,84,84,8400,,,,,10,428,提升魔剑428削攻,
201084,85级魔剑被动技能10,85,85,8500,,,,,10,433,提升魔剑433削攻,
201085,86级魔剑被动技能10,86,86,8600,,,,,10,438,提升魔剑438削攻,
201086,87级魔剑被动技能10,87,87,8700,,,,,10,443,提升魔剑443削攻,
201087,88级魔剑被动技能10,88,88,8800,,,,,10,448,提升魔剑448削攻,
201088,89级魔剑被动技能10,89,89,8900,,,,,10,453,提升魔剑453削攻,
201089,90级魔剑被动技能10,90,90,9000,,,,,10,459,提升魔剑459削攻,
201090,91级魔剑被动技能10,91,91,9100,,,,,10,464,提升魔剑464削攻,
201091,92级魔剑被动技能10,92,92,9200,,,,,10,469,提升魔剑469削攻,
201092,93级魔剑被动技能10,93,93,9300,,,,,10,474,提升魔剑474削攻,
201093,94级魔剑被动技能10,94,94,9400,,,,,10,479,提升魔剑479削攻,
201094,95级魔剑被动技能10,95,95,9500,,,,,10,484,提升魔剑484削攻,
201095,96级魔剑被动技能10,96,96,9600,,,,,10,489,提升魔剑489削攻,
201096,97级魔剑被动技能10,97,97,9700,,,,,10,494,提升魔剑494削攻,
201097,98级魔剑被动技能10,98,98,9800,,,,,10,499,提升魔剑499削攻,
201098,99级魔剑被动技能10,99,99,9900,,,,,10,504,提升魔剑504削攻,
201099,100级魔剑被动技能10,100,100,10000,,,,,10,510,提升魔剑510削攻,
300100,1级狂战被动技能1,1,1,100,,,,,1,74,提升狂战74生命,
300101,2级狂战被动技能1,2,2,200,,,,,1,149,提升狂战149生命,
300102,3级狂战被动技能1,3,3,300,,,,,1,223,提升狂战223生命,
300103,4级狂战被动技能1,4,4,400,,,,,1,298,提升狂战298生命,
300104,5级狂战被动技能1,5,5,500,,,,,1,373,提升狂战373生命,
300105,6级狂战被动技能1,6,6,600,,,,,1,447,提升狂战447生命,
300106,7级狂战被动技能1,7,7,700,,,,,1,522,提升狂战522生命,
300107,8级狂战被动技能1,8,8,800,,,,,1,596,提升狂战596生命,
300108,9级狂战被动技能1,9,9,900,,,,,1,671,提升狂战671生命,
300109,10级狂战被动技能1,10,10,1000,,,,,1,746,提升狂战746生命,
300110,11级狂战被动技能1,11,11,1100,,,,,1,820,提升狂战820生命,
300111,12级狂战被动技能1,12,12,1200,,,,,1,895,提升狂战895生命,
300112,13级狂战被动技能1,13,13,1300,,,,,1,969,提升狂战969生命,
300113,14级狂战被动技能1,14,14,1400,,,,,1,1044,提升狂战1044生命,
300114,15级狂战被动技能1,15,15,1500,,,,,1,1119,提升狂战1119生命,
300115,16级狂战被动技能1,16,16,1600,,,,,1,1193,提升狂战1193生命,
300116,17级狂战被动技能1,17,17,1700,,,,,1,1268,提升狂战1268生命,
300117,18级狂战被动技能1,18,18,1800,,,,,1,1342,提升狂战1342生命,
300118,19级狂战被动技能1,19,19,1900,,,,,1,1417,提升狂战1417生命,
300119,20级狂战被动技能1,20,20,2000,,,,,1,1492,提升狂战1492生命,
300120,21级狂战被动技能1,21,21,2100,,,,,1,1566,提升狂战1566生命,
300121,22级狂战被动技能1,22,22,2200,,,,,1,1641,提升狂战1641生命,
300122,23级狂战被动技能1,23,23,2300,,,,,1,1715,提升狂战1715生命,
300123,24级狂战被动技能1,24,24,2400,,,,,1,1790,提升狂战1790生命,
300124,25级狂战被动技能1,25,25,2500,,,,,1,1865,提升狂战1865生命,
300125,26级狂战被动技能1,26,26,2600,,,,,1,1939,提升狂战1939生命,
300126,27级狂战被动技能1,27,27,2700,,,,,1,2014,提升狂战2014生命,
300127,28级狂战被动技能1,28,28,2800,,,,,1,2088,提升狂战2088生命,
300128,29级狂战被动技能1,29,29,2900,,,,,1,2163,提升狂战2163生命,
300129,30级狂战被动技能1,30,30,3000,,,,,1,2238,提升狂战2238生命,
300130,31级狂战被动技能1,31,31,3100,,,,,1,2312,提升狂战2312生命,
300131,32级狂战被动技能1,32,32,3200,,,,,1,2387,提升狂战2387生命,
300132,33级狂战被动技能1,33,33,3300,,,,,1,2461,提升狂战2461生命,
300133,34级狂战被动技能1,34,34,3400,,,,,1,2536,提升狂战2536生命,
300134,35级狂战被动技能1,35,35,3500,,,,,1,2611,提升狂战2611生命,
300135,36级狂战被动技能1,36,36,3600,,,,,1,2685,提升狂战2685生命,
300136,37级狂战被动技能1,37,37,3700,,,,,1,2760,提升狂战2760生命,
300137,38级狂战被动技能1,38,38,3800,,,,,1,2834,提升狂战2834生命,
300138,39级狂战被动技能1,39,39,3900,,,,,1,2909,提升狂战2909生命,
300139,40级狂战被动技能1,40,40,4000,,,,,1,2984,提升狂战2984生命,
300140,41级狂战被动技能1,41,41,4100,,,,,1,3058,提升狂战3058生命,
300141,42级狂战被动技能1,42,42,4200,,,,,1,3133,提升狂战3133生命,
300142,43级狂战被动技能1,43,43,4300,,,,,1,3207,提升狂战3207生命,
300143,44级狂战被动技能1,44,44,4400,,,,,1,3282,提升狂战3282生命,
300144,45级狂战被动技能1,45,45,4500,,,,,1,3357,提升狂战3357生命,
300145,46级狂战被动技能1,46,46,4600,,,,,1,3431,提升狂战3431生命,
300146,47级狂战被动技能1,47,47,4700,,,,,1,3506,提升狂战3506生命,
300147,48级狂战被动技能1,48,48,4800,,,,,1,3580,提升狂战3580生命,
300148,49级狂战被动技能1,49,49,4900,,,,,1,3655,提升狂战3655生命,
300149,50级狂战被动技能1,50,50,5000,,,,,1,3730,提升狂战3730生命,
300150,51级狂战被动技能1,51,51,5100,,,,,1,3804,提升狂战3804生命,
300151,52级狂战被动技能1,52,52,5200,,,,,1,3879,提升狂战3879生命,
300152,53级狂战被动技能1,53,53,5300,,,,,1,3953,提升狂战3953生命,
300153,54级狂战被动技能1,54,54,5400,,,,,1,4028,提升狂战4028生命,
300154,55级狂战被动技能1,55,55,5500,,,,,1,4103,提升狂战4103生命,
300155,56级狂战被动技能1,56,56,5600,,,,,1,4177,提升狂战4177生命,
300156,57级狂战被动技能1,57,57,5700,,,,,1,4252,提升狂战4252生命,
300157,58级狂战被动技能1,58,58,5800,,,,,1,4326,提升狂战4326生命,
300158,59级狂战被动技能1,59,59,5900,,,,,1,4401,提升狂战4401生命,
300159,60级狂战被动技能1,60,60,6000,,,,,1,4476,提升狂战4476生命,
300160,61级狂战被动技能1,61,61,6100,,,,,1,4550,提升狂战4550生命,
300161,62级狂战被动技能1,62,62,6200,,,,,1,4625,提升狂战4625生命,
300162,63级狂战被动技能1,63,63,6300,,,,,1,4699,提升狂战4699生命,
300163,64级狂战被动技能1,64,64,6400,,,,,1,4774,提升狂战4774生命,
300164,65级狂战被动技能1,65,65,6500,,,,,1,4849,提升狂战4849生命,
300165,66级狂战被动技能1,66,66,6600,,,,,1,4923,提升狂战4923生命,
300166,67级狂战被动技能1,67,67,6700,,,,,1,4998,提升狂战4998生命,
300167,68级狂战被动技能1,68,68,6800,,,,,1,5072,提升狂战5072生命,
300168,69级狂战被动技能1,69,69,6900,,,,,1,5147,提升狂战5147生命,
300169,70级狂战被动技能1,70,70,7000,,,,,1,5222,提升狂战5222生命,
300170,71级狂战被动技能1,71,71,7100,,,,,1,5296,提升狂战5296生命,
300171,72级狂战被动技能1,72,72,7200,,,,,1,5371,提升狂战5371生命,
300172,73级狂战被动技能1,73,73,7300,,,,,1,5445,提升狂战5445生命,
300173,74级狂战被动技能1,74,74,7400,,,,,1,5520,提升狂战5520生命,
300174,75级狂战被动技能1,75,75,7500,,,,,1,5595,提升狂战5595生命,
300175,76级狂战被动技能1,76,76,7600,,,,,1,5669,提升狂战5669生命,
300176,77级狂战被动技能1,77,77,7700,,,,,1,5744,提升狂战5744生命,
300177,78级狂战被动技能1,78,78,7800,,,,,1,5818,提升狂战5818生命,
300178,79级狂战被动技能1,79,79,7900,,,,,1,5893,提升狂战5893生命,
300179,80级狂战被动技能1,80,80,8000,,,,,1,5968,提升狂战5968生命,
300180,81级狂战被动技能1,81,81,8100,,,,,1,6042,提升狂战6042生命,
300181,82级狂战被动技能1,82,82,8200,,,,,1,6117,提升狂战6117生命,
300182,83级狂战被动技能1,83,83,8300,,,,,1,6191,提升狂战6191生命,
300183,84级狂战被动技能1,84,84,8400,,,,,1,6266,提升狂战6266生命,
300184,85级狂战被动技能1,85,85,8500,,,,,1,6341,提升狂战6341生命,
300185,86级狂战被动技能1,86,86,8600,,,,,1,6415,提升狂战6415生命,
300186,87级狂战被动技能1,87,87,8700,,,,,1,6490,提升狂战6490生命,
300187,88级狂战被动技能1,88,88,8800,,,,,1,6564,提升狂战6564生命,
300188,89级狂战被动技能1,89,89,8900,,,,,1,6639,提升狂战6639生命,
300189,90级狂战被动技能1,90,90,9000,,,,,1,6714,提升狂战6714生命,
300190,91级狂战被动技能1,91,91,9100,,,,,1,6788,提升狂战6788生命,
300191,92级狂战被动技能1,92,92,9200,,,,,1,6863,提升狂战6863生命,
300192,93级狂战被动技能1,93,93,9300,,,,,1,6937,提升狂战6937生命,
300193,94级狂战被动技能1,94,94,9400,,,,,1,7012,提升狂战7012生命,
300194,95级狂战被动技能1,95,95,9500,,,,,1,7087,提升狂战7087生命,
300195,96级狂战被动技能1,96,96,9600,,,,,1,7161,提升狂战7161生命,
300196,97级狂战被动技能1,97,97,9700,,,,,1,7236,提升狂战7236生命,
300197,98级狂战被动技能1,98,98,9800,,,,,1,7310,提升狂战7310生命,
300198,99级狂战被动技能1,99,99,9900,,,,,1,7385,提升狂战7385生命,
300199,100级狂战被动技能1,100,100,10000,,,,,1,7460,提升狂战7460生命,
300200,1级狂战被动技能2,1,1,100,,,,,2,1,提升狂战1法力,
300201,2级狂战被动技能2,2,2,200,,,,,2,2,提升狂战2法力,
300202,3级狂战被动技能2,3,3,300,,,,,2,3,提升狂战3法力,
300203,4级狂战被动技能2,4,4,400,,,,,2,4,提升狂战4法力,
300204,5级狂战被动技能2,5,5,500,,,,,2,5,提升狂战5法力,
300205,6级狂战被动技能2,6,6,600,,,,,2,6,提升狂战6法力,
300206,7级狂战被动技能2,7,7,700,,,,,2,7,提升狂战7法力,
300207,8级狂战被动技能2,8,8,800,,,,,2,8,提升狂战8法力,
300208,9级狂战被动技能2,9,9,900,,,,,2,9,提升狂战9法力,
300209,10级狂战被动技能2,10,10,1000,,,,,2,10,提升狂战10法力,
300210,11级狂战被动技能2,11,11,1100,,,,,2,11,提升狂战11法力,
300211,12级狂战被动技能2,12,12,1200,,,,,2,12,提升狂战12法力,
300212,13级狂战被动技能2,13,13,1300,,,,,2,13,提升狂战13法力,
300213,14级狂战被动技能2,14,14,1400,,,,,2,14,提升狂战14法力,
300214,15级狂战被动技能2,15,15,1500,,,,,2,15,提升狂战15法力,
300215,16级狂战被动技能2,16,16,1600,,,,,2,16,提升狂战16法力,
300216,17级狂战被动技能2,17,17,1700,,,,,2,17,提升狂战17法力,
300217,18级狂战被动技能2,18,18,1800,,,,,2,18,提升狂战18法力,
300218,19级狂战被动技能2,19,19,1900,,,,,2,19,提升狂战19法力,
300219,20级狂战被动技能2,20,20,2000,,,,,2,20,提升狂战20法力,
300220,21级狂战被动技能2,21,21,2100,,,,,2,21,提升狂战21法力,
300221,22级狂战被动技能2,22,22,2200,,,,,2,22,提升狂战22法力,
300222,23级狂战被动技能2,23,23,2300,,,,,2,23,提升狂战23法力,
300223,24级狂战被动技能2,24,24,2400,,,,,2,24,提升狂战24法力,
300224,25级狂战被动技能2,25,25,2500,,,,,2,25,提升狂战25法力,
300225,26级狂战被动技能2,26,26,2600,,,,,2,26,提升狂战26法力,
300226,27级狂战被动技能2,27,27,2700,,,,,2,27,提升狂战27法力,
300227,28级狂战被动技能2,28,28,2800,,,,,2,28,提升狂战28法力,
300228,29级狂战被动技能2,29,29,2900,,,,,2,29,提升狂战29法力,
300229,30级狂战被动技能2,30,30,3000,,,,,2,30,提升狂战30法力,
300230,31级狂战被动技能2,31,31,3100,,,,,2,31,提升狂战31法力,
300231,32级狂战被动技能2,32,32,3200,,,,,2,32,提升狂战32法力,
300232,33级狂战被动技能2,33,33,3300,,,,,2,33,提升狂战33法力,
300233,34级狂战被动技能2,34,34,3400,,,,,2,34,提升狂战34法力,
300234,35级狂战被动技能2,35,35,3500,,,,,2,35,提升狂战35法力,
300235,36级狂战被动技能2,36,36,3600,,,,,2,36,提升狂战36法力,
300236,37级狂战被动技能2,37,37,3700,,,,,2,37,提升狂战37法力,
300237,38级狂战被动技能2,38,38,3800,,,,,2,38,提升狂战38法力,
300238,39级狂战被动技能2,39,39,3900,,,,,2,39,提升狂战39法力,
300239,40级狂战被动技能2,40,40,4000,,,,,2,40,提升狂战40法力,
300240,41级狂战被动技能2,41,41,4100,,,,,2,41,提升狂战41法力,
300241,42级狂战被动技能2,42,42,4200,,,,,2,42,提升狂战42法力,
300242,43级狂战被动技能2,43,43,4300,,,,,2,43,提升狂战43法力,
300243,44级狂战被动技能2,44,44,4400,,,,,2,44,提升狂战44法力,
300244,45级狂战被动技能2,45,45,4500,,,,,2,45,提升狂战45法力,
300245,46级狂战被动技能2,46,46,4600,,,,,2,46,提升狂战46法力,
300246,47级狂战被动技能2,47,47,4700,,,,,2,47,提升狂战47法力,
300247,48级狂战被动技能2,48,48,4800,,,,,2,48,提升狂战48法力,
300248,49级狂战被动技能2,49,49,4900,,,,,2,49,提升狂战49法力,
300249,50级狂战被动技能2,50,50,5000,,,,,2,50,提升狂战50法力,
300250,51级狂战被动技能2,51,51,5100,,,,,2,51,提升狂战51法力,
300251,52级狂战被动技能2,52,52,5200,,,,,2,52,提升狂战52法力,
300252,53级狂战被动技能2,53,53,5300,,,,,2,53,提升狂战53法力,
300253,54级狂战被动技能2,54,54,5400,,,,,2,54,提升狂战54法力,
300254,55级狂战被动技能2,55,55,5500,,,,,2,55,提升狂战55法力,
300255,56级狂战被动技能2,56,56,5600,,,,,2,56,提升狂战56法力,
300256,57级狂战被动技能2,57,57,5700,,,,,2,57,提升狂战57法力,
300257,58级狂战被动技能2,58,58,5800,,,,,2,58,提升狂战58法力,
300258,59级狂战被动技能2,59,59,5900,,,,,2,59,提升狂战59法力,
300259,60级狂战被动技能2,60,60,6000,,,,,2,60,提升狂战60法力,
300260,61级狂战被动技能2,61,61,6100,,,,,2,61,提升狂战61法力,
300261,62级狂战被动技能2,62,62,6200,,,,,2,62,提升狂战62法力,
300262,63级狂战被动技能2,63,63,6300,,,,,2,63,提升狂战63法力,
300263,64级狂战被动技能2,64,64,6400,,,,,2,64,提升狂战64法力,
300264,65级狂战被动技能2,65,65,6500,,,,,2,65,提升狂战65法力,
300265,66级狂战被动技能2,66,66,6600,,,,,2,66,提升狂战66法力,
300266,67级狂战被动技能2,67,67,6700,,,,,2,67,提升狂战67法力,
300267,68级狂战被动技能2,68,68,6800,,,,,2,68,提升狂战68法力,
300268,69级狂战被动技能2,69,69,6900,,,,,2,69,提升狂战69法力,
300269,70级狂战被动技能2,70,70,7000,,,,,2,70,提升狂战70法力,
300270,71级狂战被动技能2,71,71,7100,,,,,2,71,提升狂战71法力,
300271,72级狂战被动技能2,72,72,7200,,,,,2,72,提升狂战72法力,
300272,73级狂战被动技能2,73,73,7300,,,,,2,73,提升狂战73法力,
300273,74级狂战被动技能2,74,74,7400,,,,,2,74,提升狂战74法力,
300274,75级狂战被动技能2,75,75,7500,,,,,2,75,提升狂战75法力,
300275,76级狂战被动技能2,76,76,7600,,,,,2,76,提升狂战76法力,
300276,77级狂战被动技能2,77,77,7700,,,,,2,77,提升狂战77法力,
300277,78级狂战被动技能2,78,78,7800,,,,,2,78,提升狂战78法力,
300278,79级狂战被动技能2,79,79,7900,,,,,2,79,提升狂战79法力,
300279,80级狂战被动技能2,80,80,8000,,,,,2,80,提升狂战80法力,
300280,81级狂战被动技能2,81,81,8100,,,,,2,81,提升狂战81法力,
