id,monster,reward_time,born_center,drop_id_com,pro_com,drop_id_elite,pro_elite,drop_id_boss,pro_boss,end
3002005,"[3002001,3002001,3002001,3002001,3002002,3002002,3002003]",0,"[{""x"":78.5,""z"":87.5,""r"":3},{""x"":81.5,""z"":81.5,""r"":3},{""x"":84.5,""z"":88.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3002101,"[3002101,3002101,3002101,3002101,3002102,3002102]",0,"[{""x"":55.5,""z"":87.5,""r"":3},{""x"":50.5,""z"":87.5,""r"":3}]",[5000010],3000,[5000040],10000,,,
3002102,"[3002101,3002101,3002101,3002101,3002101,3002102,3002102]",0,"[{""x"":56.5,""z"":75.5,""r"":3},{""x"":51.5,""z"":75.5,""r"":3}]",[5000010],3000,[5000040],10000,,,
3002103,"[3002101,3002101,3002101,3002101,3002101,3002102]",0,"[{""x"":84.5,""z"":93.5,""r"":3},{""x"":82.5,""z"":92.5,""r"":3}]",[5000010],3000,[5000040],10000,,,
3002104,"[3002101,3002101,3002101,3002101,3002101,3002101,3002102]",0,"[{""x"":85.5,""z"":79.5,""r"":3},{""x"":79.5,""z"":79.5,""r"":3}]",[5000010],3000,[5000040],10000,,,
3002105,"[3002101,3002101,3002101,3002102,3002101,3002102,3002103]",0,"[{""x"":78.5,""z"":87.5,""r"":3},{""x"":81.5,""z"":81.5,""r"":3},{""x"":84.5,""z"":88.5,""r"":3}]",[5000010],3000,[5000040],10000,,,
3002201,"[3002201,3002201,3002201,3002201,3002202,3002202]",0,"[{""x"":55.5,""z"":87.5,""r"":3},{""x"":50.5,""z"":87.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3002202,"[3002201,3002201,3002201,3002201,3002201,3002202,3002202]",0,"[{""x"":56.5,""z"":75.5,""r"":3},{""x"":51.5,""z"":75.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3002203,"[3002201,3002201,3002201,3002201,3002201,3002202]",0,"[{""x"":84.5,""z"":93.5,""r"":3},{""x"":82.5,""z"":92.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3002204,"[3002201,3002201,3002201,3002201,3002201,3002201,3002202]",0,"[{""x"":85.5,""z"":79.5,""r"":3},{""x"":79.5,""z"":79.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3002205,"[3002201,3002201,3002201,3002202,3002201,3002202,3002203]",0,"[{""x"":78.5,""z"":87.5,""r"":3},{""x"":81.5,""z"":81.5,""r"":3},{""x"":84.5,""z"":88.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3003001,"[3003001,3003001,3003001,3003001,3003001,3003001,3003002]",0,"[{""x"":23.5,""z"":73.5,""r"":3},{""x"":31.5,""z"":77.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3003002,"[3003001,3003001,3003001,3003001,3003001,3003002,3003002]",0,"[{""x"":26.5,""z"":73.5,""r"":3},{""x"":21.5,""z"":80.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3003003,"[3003001,3003001,3003001,3003001,3003001,3003002]",0,"[{""x"":50.5,""z"":86.5,""r"":3},{""x"":55.5,""z"":85.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3003004,"[3003001,3003001,3003001,3003001,3003002,3003002]",0,"[{""x"":55.5,""z"":75.5,""r"":3},{""x"":51.5,""z"":76.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3003005,"[3003001,3003001,3003001,3003001,3003001,3003002,3003002,3003003]",0,"[{""x"":81.5,""z"":90.5,""r"":3},{""x"":82.5,""z"":83.5,""r"":3},{""x"":78.5,""z"":87.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3003101,"[3003101,3003101,3003101,3003101,3003101,3003101,3003102]",0,"[{""x"":23.5,""z"":73.5,""r"":3},{""x"":31.5,""z"":77.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3003102,"[3003101,3003101,3003101,3003101,3003101,3003102,3003102]",0,"[{""x"":26.5,""z"":73.5,""r"":3},{""x"":21.5,""z"":80.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3003103,"[3003101,3003101,3003101,3003101,3003101,3003102]",0,"[{""x"":50.5,""z"":86.5,""r"":3},{""x"":55.5,""z"":85.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3003104,"[3003101,3003101,3003101,3003101,3003102,3003102]",0,"[{""x"":55.5,""z"":75.5,""r"":3},{""x"":51.5,""z"":76.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3003105,"[3003101,3003101,3003101,3003101,3003101,3003102,3003102,3003103]",0,"[{""x"":81.5,""z"":90.5,""r"":3},{""x"":82.5,""z"":83.5,""r"":3},{""x"":78.5,""z"":87.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3003201,"[3003201,3003201,3003201,3003201,3003201,3003201,3003202]",0,"[{""x"":23.5,""z"":73.5,""r"":3},{""x"":31.5,""z"":77.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3003202,"[3003201,3003201,3003201,3003201,3003201,3003202,3003202]",0,"[{""x"":26.5,""z"":73.5,""r"":3},{""x"":21.5,""z"":80.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3003203,"[3003201,3003201,3003201,3003201,3003201,3003202]",0,"[{""x"":50.5,""z"":86.5,""r"":3},{""x"":55.5,""z"":85.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3003204,"[3003201,3003201,3003201,3003201,3003202,3003202]",0,"[{""x"":55.5,""z"":75.5,""r"":3},{""x"":51.5,""z"":76.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3003205,"[3003201,3003201,3003201,3003201,3003201,3003202,3003202,3003203]",0,"[{""x"":81.5,""z"":90.5,""r"":3},{""x"":82.5,""z"":83.5,""r"":3},{""x"":78.5,""z"":87.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3004001,"[3004001,3004001,3004001,3004001,3004001,3004002,3004002]",0,"[{""x"":45.5,""z"":38.5,""r"":3},{""x"":50.5,""z"":44.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3004002,"[3004001,3004001,3004001,3004001,3004001,3004002,3004002]",0,"[{""x"":43.5,""z"":51.5,""r"":3},{""x"":39.5,""z"":48.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3004003,"[3004001,3004001,3004001,3004001,3004001,3004001,3004002]",0,"[{""x"":22.1,""z"":82.7,""r"":3}]",[5000010],3000,[5000020],10000,,,
3004004,"[3004001,3004001,3004001,3004001,3004001,3004001,3004002]",0,"[{""x"":32.5,""z"":91.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3004005,"[3004001,3004001,3004001,3004002,3004001,3004001,3004002,3004003]",0,"[{""x"":14.5,""z"":88.5,""r"":3},{""x"":19.5,""z"":93.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3004101,"[3004101,3004101,3004101,3004101,3004101,3004102,3004102]",0,"[{""x"":45.5,""z"":38.5,""r"":3},{""x"":50.5,""z"":44.5,""r"":3}]",[5000010],3000,[5000050],10000,,,
3004102,"[3004101,3004101,3004101,3004101,3004101,3004102,3004102]",0,"[{""x"":43.5,""z"":51.5,""r"":3},{""x"":39.5,""z"":48.5,""r"":3}]",[5000010],3000,[5000050],10000,,,
3004103,"[3004101,3004101,3004101,3004101,3004101,3004101,3004102]",0,"[{""x"":22.1,""z"":82.7,""r"":3}]",[5000010],3000,[5000050],10000,,,
3004104,"[3004101,3004101,3004101,3004101,3004101,3004101,3004102]",0,"[{""x"":32.5,""z"":91.5,""r"":3}]",[5000010],3000,[5000050],10000,,,
3004105,"[3004101,3004101,3004101,3004101,3004101,3004102,3004102,3004103]",0,"[{""x"":14.5,""z"":88.5,""r"":3},{""x"":19.5,""z"":93.5,""r"":3}]",[5000010],3000,[5000050],10000,,,
3004201,"[3004201,3004201,3004201,3004201,3004201,3004202,3004202]",0,"[{""x"":45.5,""z"":38.5,""r"":3},{""x"":50.5,""z"":44.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3004202,"[3004201,3004201,3004201,3004201,3004201,3004202,3004202]",0,"[{""x"":43.5,""z"":51.5,""r"":3},{""x"":39.5,""z"":48.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3004203,"[3004201,3004201,3004201,3004201,3004201,3004201,3004202]",0,"[{""x"":22.1,""z"":82.7,""r"":3}]",[5000010],3000,[5000120],10000,,,
3004204,"[3004201,3004201,3004201,3004201,3004201,3004201,3004202]",0,"[{""x"":32.5,""z"":91.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3004205,"[3004201,3004201,3004201,3004201,3004201,3004202,3004202,3004203]",0,"[{""x"":14.5,""z"":88.5,""r"":3},{""x"":19.5,""z"":93.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3005001,"[3005001,3005001,3005001,3005001,3005001,3005001,3005002]",0,"[{""x"":45.5,""z"":49.5,""r"":3},{""x"":39.5,""z"":49.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3005002,"[3005001,3005001,3005001,3005001,3005002,3005002]",0,"[{""x"":52.5,""z"":40.5,""r"":3},{""x"":47.5,""z"":39.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3005003,"[3005001,3005001,3005001,3005001,3005001,3005001,3005002]",0,"[{""x"":16.5,""z"":23.5,""r"":3},{""x"":17.5,""z"":16.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3005004,"[3005001,3005001,3005001,3005001,3005002,3005002]",0,"[{""x"":36.5,""z"":11.5,""r"":3},{""x"":26.5,""z"":8.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3005005,"[3005001,3005001,3005001,3005001,3005001,3005002,3005002,3005003]",0,"[{""x"":84.5,""z"":20.5,""r"":3},{""x"":86.5,""z"":11.5,""r"":3},{""x"":78.5,""z"":19.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3005101,"[3005101,3005101,3005101,3005101,3005101,3005101,3005102]",0,"[{""x"":45.5,""z"":49.5,""r"":3},{""x"":39.5,""z"":49.5,""r"":3}]",[5000010],3000,[5000060],10000,,,
3005102,"[3005101,3005101,3005101,3005101,3005102,3005102]",0,"[{""x"":52.5,""z"":40.5,""r"":3},{""x"":47.5,""z"":39.5,""r"":3}]",[5000010],3000,[5000060],10000,,,
3005103,"[3005101,3005101,3005101,3005101,3005101,3005101,3005102]",0,"[{""x"":16.5,""z"":23.5,""r"":3},{""x"":17.5,""z"":16.5,""r"":3}]",[5000010],3000,[5000060],10000,,,
3005104,"[3005101,3005101,3005101,3005101,3005102,3005102]",0,"[{""x"":36.5,""z"":11.5,""r"":3},{""x"":26.5,""z"":8.5,""r"":3}]",[5000010],3000,[5000060],10000,,,
3005105,"[3005101,3005101,3005101,3005102,3005101,3005101,3005102,3005103]",0,"[{""x"":84.5,""z"":20.5,""r"":3},{""x"":86.5,""z"":11.5,""r"":3},{""x"":78.5,""z"":19.5,""r"":3}]",[5000010],3000,[5000060],10000,,,
3005201,"[3005201,3005201,3005201,3005201,3005201,3005201,3005202]",0,"[{""x"":45.5,""z"":49.5,""r"":3},{""x"":39.5,""z"":49.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3005202,"[3005201,3005201,3005201,3005201,3005202,3005202]",0,"[{""x"":52.5,""z"":40.5,""r"":3},{""x"":47.5,""z"":39.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3005203,"[3005201,3005201,3005201,3005201,3005201,3005201,3005202]",0,"[{""x"":16.5,""z"":23.5,""r"":3},{""x"":17.5,""z"":16.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3005204,"[3005201,3005201,3005201,3005201,3005202,3005202]",0,"[{""x"":36.5,""z"":11.5,""r"":3},{""x"":26.5,""z"":8.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3005205,"[3005201,3005201,3005201,3005202,3005201,3005201,3005202,3005203]",0,"[{""x"":84.5,""z"":20.5,""r"":3},{""x"":86.5,""z"":11.5,""r"":3},{""x"":78.5,""z"":19.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3006001,"[3006001,3006001,3006001,3006001,3006001,3006002,3006002]",0,"[{""x"":83.5,""z"":20.5,""r"":3},{""x"":79.5,""z"":25.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3006002,"[3006001,3006001,3006001,3006001,3006002,3006002]",0,"[{""x"":76.5,""z"":13.5,""r"":3},{""x"":69.5,""z"":18.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3006003,"[3006001,3006001,3006001,3006001,3006001,3006001,3006002]",0,"[{""x"":29.5,""z"":21.5,""r"":3},{""x"":20.5,""z"":21.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3006004,"[3006001,3006001,3006001,3006001,3006001,3006002]",0,"[{""x"":15.5,""z"":17.5,""r"":3},{""x"":11.5,""z"":13.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3006005,"[3006001,3006001,3006001,3006001,3006001,3006002,3006002,3006003]",0,"[{""x"":26.5,""z"":16.5,""r"":3},{""x"":27.5,""z"":10.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3006101,"[3006101,3006101,3006101,3006101,3006101,3006102,3006102]",0,"[{""x"":83.5,""z"":20.5,""r"":3},{""x"":79.5,""z"":25.5,""r"":3}]",[5000010],3000,[5000100],10000,,,
3006102,"[3006101,3006101,3006101,3006101,3006102,3006102]",0,"[{""x"":76.5,""z"":13.5,""r"":3},{""x"":69.5,""z"":18.5,""r"":3}]",[5000010],3000,[5000100],10000,,,
3006103,"[3006101,3006101,3006101,3006101,3006101,3006101,3006102]",0,"[{""x"":29.5,""z"":21.5,""r"":3},{""x"":20.5,""z"":21.5,""r"":3}]",[5000010],3000,[5000100],10000,,,
3006104,"[3006101,3006101,3006101,3006101,3006101,3006102]",0,"[{""x"":15.5,""z"":17.5,""r"":3},{""x"":11.5,""z"":13.5,""r"":3}]",[5000010],3000,[5000100],10000,,,
3006105,"[3006101,3006101,3006101,3006101,3006101,3006102,3006102,3006103]",0,"[{""x"":26.5,""z"":16.5,""r"":3},{""x"":27.5,""z"":10.5,""r"":3}]",[5000010],3000,[5000100],10000,,,
3006201,"[3006201,3006201,3006201,3006201,3006201,3006202,3006202]",0,"[{""x"":83.5,""z"":20.5,""r"":3},{""x"":79.5,""z"":25.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3006202,"[3006201,3006201,3006201,3006201,3006202,3006202]",0,"[{""x"":76.5,""z"":13.5,""r"":3},{""x"":69.5,""z"":18.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3006203,"[3006201,3006201,3006201,3006201,3006201,3006201,3006202]",0,"[{""x"":29.5,""z"":21.5,""r"":3},{""x"":20.5,""z"":21.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3006204,"[3006201,3006201,3006201,3006201,3006201,3006202]",0,"[{""x"":15.5,""z"":17.5,""r"":3},{""x"":11.5,""z"":13.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3006205,"[3006201,3006201,3006201,3006201,3006201,3006202,3006202,3006203]",0,"[{""x"":26.5,""z"":16.5,""r"":3},{""x"":27.5,""z"":10.5,""r"":3}]",[5000010],3000,[5000130],10000,,,
3007001,"[3007001,3007001,3007001,3007001,3007001,3007002,3007002]",0,"[{""x"":26.5,""z"":80.5,""r"":3},{""x"":25.5,""z"":74.5,""r"":3},{""x"":21.5,""z"":82.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3007002,"[3007001,3007001,3007001,3007001,3007001,3007002,3007002]",0,"[{""x"":11.5,""z"":64.5,""r"":3},{""x"":17.5,""z"":59.5,""r"":3},{""x"":14.5,""z"":64.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3007003,"[3007001,3007001,3007001,3007001,3007001,3007002,3007002]",0,"[{""x"":8.5,""z"":24.5,""r"":3},{""x"":16.5,""z"":23.5,""r"":3},{""x"":11.5,""z"":21.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3007004,"[3007001,3007001,3007001,3007001,3007001,3007002,3007002]",0,"[{""x"":14.5,""z"":11.5,""r"":3},{""x"":11.5,""z"":7.5,""r"":3},{""x"":9.5,""z"":12.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3007005,"[3007001,3007001,3007001,3007001,3007002,3007002,3007002,3007003]",0,"[{""x"":47.5,""z"":26.5,""r"":3},{""x"":40.5,""z"":27.5,""r"":3},{""x"":44.5,""z"":37.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3007101,"[3007101,3007101,3007101,3007101,3007101,3007102,3007102]",0,"[{""x"":26.5,""z"":80.5,""r"":3},{""x"":25.5,""z"":74.5,""r"":3},{""x"":21.5,""z"":82.5,""r"":3}]",[5000010],3000,[5000070],10000,,,
3007102,"[3007101,3007101,3007101,3007101,3007101,3007102,3007102]",0,"[{""x"":11.5,""z"":64.5,""r"":3},{""x"":17.5,""z"":59.5,""r"":3},{""x"":14.5,""z"":64.5,""r"":3}]",[5000010],3000,[5000070],10000,,,
3007103,"[3007101,3007101,3007101,3007101,3007101,3007102,3007102]",0,"[{""x"":8.5,""z"":24.5,""r"":3},{""x"":16.5,""z"":23.5,""r"":3},{""x"":11.5,""z"":21.5,""r"":3}]",[5000010],3000,[5000070],10000,,,
3007104,"[3007101,3007101,3007101,3007101,3007101,3007102,3007102]",0,"[{""x"":14.5,""z"":11.5,""r"":3},{""x"":11.5,""z"":7.5,""r"":3},{""x"":9.5,""z"":12.5,""r"":3}]",[5000010],3000,[5000070],10000,,,
3007105,"[3007101,3007101,3007101,3007101,3007102,3007102,3007102,3007103]",0,"[{""x"":47.5,""z"":26.5,""r"":3},{""x"":40.5,""z"":27.5,""r"":3},{""x"":44.5,""z"":37.5,""r"":3}]",[5000010],3000,[5000070],10000,,,
3007201,"[3007201,3007201,3007201,3007201,3007201,3007202,3007202]",0,"[{""x"":26.5,""z"":80.5,""r"":3},{""x"":25.5,""z"":74.5,""r"":3},{""x"":21.5,""z"":82.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3007202,"[3007201,3007201,3007201,3007201,3007201,3007202,3007202]",0,"[{""x"":11.5,""z"":64.5,""r"":3},{""x"":17.5,""z"":59.5,""r"":3},{""x"":14.5,""z"":64.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3007203,"[3007201,3007201,3007201,3007201,3007201,3007202,3007202]",0,"[{""x"":8.5,""z"":24.5,""r"":3},{""x"":16.5,""z"":23.5,""r"":3},{""x"":11.5,""z"":21.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3007204,"[3007201,3007201,3007201,3007201,3007201,3007202,3007202]",0,"[{""x"":14.5,""z"":11.5,""r"":3},{""x"":11.5,""z"":7.5,""r"":3},{""x"":9.5,""z"":12.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3007205,"[3007201,3007201,3007201,3007201,3007202,3007202,3007202,3007203]",0,"[{""x"":47.5,""z"":26.5,""r"":3},{""x"":40.5,""z"":27.5,""r"":3},{""x"":44.5,""z"":37.5,""r"":3}]",[5000010],3000,[5000120],10000,,,
3008001,"[3008001,3008001,3008001,3008001,3008001,3008002,3008002]",0,"[{""x"":55.5,""z"":72.5,""r"":3},{""x"":58.5,""z"":68.5,""r"":3},{""x"":52.5,""z"":70.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3008002,"[3008001,3008001,3008001,3008001,3008001,3008002,3008002]",0,"[{""x"":52.5,""z"":61.5,""r"":3},{""x"":49.5,""z"":64.5,""r"":3},{""x"":56.5,""z"":60.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3008003,"[3008001,3008001,3008001,3008001,3008001,3008002,3008002]",0,"[{""x"":45.5,""z"":31.5,""r"":3},{""x"":48.5,""z"":26.5,""r"":3},{""x"":40.5,""z"":28.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3008004,"[3008001,3008001,3008001,3008001,3008001,3008002,3008002]",0,"[{""x"":41.5,""z"":16.5,""r"":3},{""x"":41.5,""z"":11.5,""r"":3},{""x"":37.5,""z"":14.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3008005,"[3008001,3008001,3008001,3008001,3008001,3008002,3008002,3008003]",0,"[{""x"":9.5,""z"":13.5,""r"":3},{""x"":14.5,""z"":9.5,""r"":3},{""x"":16.5,""z"":8.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3008101,"[3008101,3008101,3008101,3008101,3008101,3008102,3008102]",0,"[{""x"":55.5,""z"":72.5,""r"":3},{""x"":58.5,""z"":68.5,""r"":3},{""x"":52.5,""z"":70.5,""r"":3}]",[5000010],3000,[5000080],10000,,,
3008102,"[3008101,3008101,3008101,3008101,3008101,3008102,3008102]",0,"[{""x"":52.5,""z"":61.5,""r"":3},{""x"":49.5,""z"":64.5,""r"":3},{""x"":56.5,""z"":60.5,""r"":3}]",[5000010],3000,[5000080],10000,,,
3008103,"[3008101,3008101,3008101,3008101,3008101,3008102,3008102]",0,"[{""x"":45.5,""z"":31.5,""r"":3},{""x"":48.5,""z"":26.5,""r"":3},{""x"":40.5,""z"":28.5,""r"":3}]",[5000010],3000,[5000080],10000,,,
3008104,"[3008101,3008101,3008101,3008101,3008101,3008102,3008102]",0,"[{""x"":41.5,""z"":16.5,""r"":3},{""x"":41.5,""z"":11.5,""r"":3},{""x"":37.5,""z"":14.5,""r"":3}]",[5000010],3000,[5000080],10000,,,
3008105,"[3008101,3008101,3008101,3008101,3008101,3008102,3008102,3008103]",0,"[{""x"":9.5,""z"":13.5,""r"":3},{""x"":14.5,""z"":9.5,""r"":3},{""x"":16.5,""z"":8.5,""r"":3}]",[5000010],3000,[5000080],10000,,,
3008201,"[3008201,3008201,3008201,3008201,3008201,3008202,3008202]",0,"[{""x"":55.5,""z"":72.5,""r"":3},{""x"":58.5,""z"":68.5,""r"":3},{""x"":52.5,""z"":70.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3008202,"[3008201,3008201,3008201,3008201,3008201,3008202,3008202]",0,"[{""x"":52.5,""z"":61.5,""r"":3},{""x"":49.5,""z"":64.5,""r"":3},{""x"":56.5,""z"":60.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3008203,"[3008201,3008201,3008201,3008201,3008201,3008202,3008202]",0,"[{""x"":45.5,""z"":31.5,""r"":3},{""x"":48.5,""z"":26.5,""r"":3},{""x"":40.5,""z"":28.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3008204,"[3008201,3008201,3008201,3008201,3008201,3008202,3008202]",0,"[{""x"":41.5,""z"":16.5,""r"":3},{""x"":41.5,""z"":11.5,""r"":3},{""x"":37.5,""z"":14.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3008205,"[3008201,3008201,3008201,3008201,3008201,3008202,3008202,3008203]",0,"[{""x"":9.5,""z"":13.5,""r"":3},{""x"":14.5,""z"":9.5,""r"":3},{""x"":16.5,""z"":8.5,""r"":3}]",[5000010],3000,[5000150],10000,,,
3009001,"[3009001,3009001,3009001,3009001,3009001,3009001,3009002]",0,"[{""x"":22.5,""z"":75.5,""r"":3},{""x"":22.5,""z"":69.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3009002,"[3009001,3009001,3009001,3009002,3009001,3009001,3009002]",0,"[{""x"":34.5,""z"":68.5,""r"":3},{""x"":34.5,""z"":72.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3009003,"[3009001,3009001,3009001,3009001,3009001,3009001,3009002]",0,"[{""x"":55.5,""z"":52.5,""r"":3},{""x"":54.5,""z"":47.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3009004,"[3009001,3009001,3009001,3009002,3009001,3009001,3009002]",0,"[{""x"":55.5,""z"":40.5,""r"":3},{""x"":51.5,""z"":40.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3009005,"[3009001,3009001,3009001,3009002,3009001,3009001,3009002,3009003]",0,"[{""x"":80.5,""z"":56.5,""r"":3},{""x"":82.5,""z"":50.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3009101,"[3009101,3009101,3009101,3009101,3009101,3009101,3009102]",0,"[{""x"":22.5,""z"":75.5,""r"":3},{""x"":22.5,""z"":69.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3009102,"[3009101,3009101,3009101,3009102,3009101,3009101,3009102]",0,"[{""x"":34.5,""z"":68.5,""r"":3},{""x"":34.5,""z"":72.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3009103,"[3009101,3009101,3009101,3009101,3009101,3009101,3009102]",0,"[{""x"":55.5,""z"":52.5,""r"":3},{""x"":54.5,""z"":47.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3009104,"[3009101,3009101,3009101,3009102,3009101,3009101,3009102]",0,"[{""x"":55.5,""z"":40.5,""r"":3},{""x"":51.5,""z"":40.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3009105,"[3009101,3009101,3009101,3009102,3009101,3009101,3009102,3009103]",0,"[{""x"":80.5,""z"":56.5,""r"":3},{""x"":82.5,""z"":50.5,""r"":3}]",[5000010],3000,[5000090],10000,,,
3009201,"[3009201,3009201,3009201,3009201,3009201,3009201,3009202]",0,"[{""x"":22.5,""z"":75.5,""r"":3},{""x"":22.5,""z"":69.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3009202,"[3009201,3009201,3009201,3009202,3009201,3009201,3009202]",0,"[{""x"":34.5,""z"":68.5,""r"":3},{""x"":34.5,""z"":72.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3009203,"[3009201,3009201,3009201,3009201,3009201,3009201,3009202]",0,"[{""x"":55.5,""z"":52.5,""r"":3},{""x"":54.5,""z"":47.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3009204,"[3009201,3009201,3009201,3009202,3009201,3009201,3009202]",0,"[{""x"":55.5,""z"":40.5,""r"":3},{""x"":51.5,""z"":40.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3009205,"[3009201,3009201,3009201,3009202,3009201,3009201,3009202,3009203]",0,"[{""x"":80.5,""z"":56.5,""r"":3},{""x"":82.5,""z"":50.5,""r"":3}]",[5000010],3000,[5000140],10000,,,
3010001,"[3010001,3010001,3010001,3010001,3010001,3010002,3010002]",0,"[{""x"":85.5,""z"":50.5,""r"":3},{""x"":82.5,""z"":48.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3010002,"[3010001,3010001,3010001,3010001,3010001,3010001,3010002]",0,"[{""x"":73.5,""z"":61.5,""r"":3},{""x"":71.5,""z"":57.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3010003,"[3010001,3010001,3010001,3010001,3010001,3010002,3010002]",0,"[{""x"":45.5,""z"":53.5,""r"":3},{""x"":44.5,""z"":49.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3010004,"[3010001,3010001,3010001,3010001,3010001,3010001,3010002]",0,"[{""x"":56.5,""z"":42.5,""r"":3},{""x"":52.5,""z"":39.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3010005,"[3010001,3010001,3010001,3010001,3010001,3010002,3010002,3010003]",0,"[{""x"":18.5,""z"":9.5,""r"":3},{""x"":11.5,""z"":8.5,""r"":3},{""x"":14.5,""z"":12.5,""r"":3}]",[5000010],3000,[5000020],10000,,,
3010101,"[3010101,3010101,3010101,3010101,3010101,3010102,3010102]",0,"[{""x"":85.5,""z"":50.5,""r"":3},{""x"":82.5,""z"":48.5,""r"":3}]",[5000010],3000,[5000100],10000,,,
3010102,"[3010101,3010101,3010101,3010101,3010101,3010101,3010102]",0,"[{""x"":73.5,""z"":61.5,""r"":3},{""x"":71.5,""z"":57.5,""r"":3}]",[5000010],3000,[5000100],10000,,,
3010103,"[3010101,3010101,3010101,3010101,3010101,3010102,3010102]",0,"[{""x"":45.5,""z"":53.5,""r"":3},{""x"":44.5,""z"":49.5,""r"":3}]",[5000010],3000,[5000100],10000,,,
